URL,Description,BrandName,Category,Individual_category,category_by_Gender,Ratings,Reviews,OriginalPrice,AGE
https://www.myntra.com/tshirts/dressberry/dressberry-women-pack-of-2-t-shirts/17477814/buy,dressberry women pack of 2 t shirts,DressBerry,Western,tshirts,Women,4.2,633,1598,44
https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-blue-slim-fit-high-rise-clean-look-stretchable-jeans/12261676/buy,tokyo talkies women blue slim fit high rise clean look stretchable jeans,Tokyo Talkies,Western,jeans,Women,3.9,633,1849,44
https://www.myntra.com/shorts/wisstler/wisstler-women-black-printed-regular-fit-regular-shorts/9621443/buy,wisstler women black printed regular fit regular shorts,WISSTLER,Western,shorts,Women,3.9,633,799,44
https://www.myntra.com/shirts/roadster/roadster-men-teal-blue-regular-fit-solid-sustainable-casual-shirt/11903970/buy,roadster men teal blue regular fit solid sustainable casual shirt,Roadster,Topwear,shirts,Men,4.2,632,1199,44
https://www.myntra.com/shirts/herenow/herenow-men-blue--white-slim-fit-striped-casual-shirt/11758158/buy,herenow men blue  white slim fit striped casual shirt,HERE&NOW,Topwear,shirts,Men,4.3,632,2049,44
https://www.myntra.com/tshirts/wrogn/wrogn-men-maroon-printed-t-shirt/2338889/buy,wrogn men maroon printed t shirt,WROGN,Topwear,tshirts,Men,4.3,632,899,44
https://www.myntra.com/tshirts/wrogn/wrogn-men-black-printed-slim-fit-round-neck-t-shirt/2339240/buy,wrogn men black printed slim fit round neck t shirt,WROGN,Topwear,tshirts,Men,4.2,632,999,44
https://www.myntra.com/kurtas/ziyaa/ziyaa-women-navy-blue--red-printed-straight-kurta/12705418/buy,ziyaa women navy blue  red printed straight kurta,ZIYAA,Indian Wear,kurtas,Women,3.9,632,1647,44
https://www.myntra.com/dresses/sangria/sangria-orange--yellow-self-design-a-line-dress/10561370/buy,sangria orange  yellow self design a line dress,Sangria,Indian Wear,dresses,Women,4.4,632,2499,44
https://www.myntra.com/kurta-sets/yufta/yufta-women-pink--golden-printed-kurta-with-palazzos/9719075/buy,yufta women pink  golden printed kurta with palazzos,Yufta,Indian Wear,kurta-sets,Women,4.2,632,2899,44
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-black-one-shoulder-maxi-dress/12789914/buy,tokyo talkies black one shoulder maxi dress,Tokyo Talkies,Western,dresses,Women,4.6,632,1749,44
https://www.myntra.com/dresses/quiero/quiero-women-navy-blue--grey-floral-print-maxi-dress/8856721/buy,quiero women navy blue  grey floral print maxi dress,QUIERO,Western,dresses,Women,4.5,632,1786,44
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-black-solid-round-neck-pure-cotton-t-shirt/10778632/buy,the roadster lifestyle co women black solid round neck pure cotton t shirt,Roadster,Western,tshirts,Women,4.3,632,499,44
https://www.myntra.com/shorts/maniac/maniac-men-black-solid-slim-fit-regular-shorts/11399196/buy,maniac men black solid slim fit regular shorts,Maniac,Bottom Wear,shorts,Men,3.9,631,919,44
https://www.myntra.com/jeans/locomotive/locomotive-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/8064673/buy,locomotive men blue slim fit mid rise clean look stretchable jeans,LOCOMOTIVE,Bottom Wear,jeans,Men,3.8,631,2449,44
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-mildly-distressed-stretchable-jeans/8962415/buy,roadster men blue skinny fit mid rise mildly distressed stretchable jeans,Roadster,Bottom Wear,jeans,Men,3.9,631,1999,44
https://www.myntra.com/trousers/highlander/highlander-men-navy-blue-slim-fit-checked-regular-trousers/10863412/buy,highlander men navy blue slim fit checked regular trousers,HIGHLANDER,Bottom Wear,trousers,Men,4,631,1599,44
https://www.myntra.com/trunk/jockey/jockey-international-collection-men-charcoal-grey-solid-trunks-ic28/11444368/buy,jockey international collection men charcoal grey solid trunks ic28,Jockey,Inner Wear &  Sleep Wear,trunk,Men,4.6,631,599,44
https://www.myntra.com/jackets/quechua-by-decathlon/quechua-by-decathlon-men-grey-solid-insulator-sporty-jacket/12941962/buy,quechua by decathlon men grey solid insulator sporty jacket,Quechua By Decathlon,Sports Wear,jackets,Men,4.2,631,1099,44
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-navy-printed-bio-wash-yoga-tshirt/11999462/buy,hrx by hrithik roshan men navy printed bio wash yoga tshirt,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,4.1,631,699,44
https://www.myntra.com/shirts/highlander/highlander-men-black--white-slim-fit-striped-casual-shirt/8237315/buy,highlander men black  white slim fit striped casual shirt,HIGHLANDER,Topwear,shirts,Men,4.2,631,1199,44
https://www.myntra.com/tshirts/roadster/roadster-charcoal--red-polo-t-shirt/867504/buy,roadster charcoal  red polo t shirt,Roadster,Topwear,tshirts,Men,4.2,631,1299,44
https://www.myntra.com/tshirts/wrogn/wrogn-men-burgundy-solid-polo-pure-cotton-t-shirt/1729511/buy,wrogn men burgundy solid polo pure cotton t shirt,WROGN,Topwear,tshirts,Men,4.2,631,1599,44
https://www.myntra.com/palazzos/vishudh/vishudh-women-navy-blue--white-checked-straight-palazzo/13081826/buy,vishudh women navy blue  white checked straight palazzo,Vishudh,Indian Wear,palazzos,Women,4.1,631,999,44
https://www.myntra.com/bra/zivame/zivame-blue-solid-underwired-lightly-padded-t-shirt-bra-zi1740fashablue/9408677/buy,zivame blue solid underwired lightly padded t shirt bra zi1740fashablue,Zivame,Lingerie & Sleep Wear,bra,Women,4.3,631,849,44
https://www.myntra.com/kurtas/herenow/herenow-women-fuchsia-self-striped-pure-cotton-straight-kurta/13404414/buy,herenow women fuchsia self striped pure cotton straight kurta,HERE&NOW,Plus Size,kurtas,Women,4,631,1149,44
https://www.myntra.com/dresses/pluss/pluss-women-pink-printed-fit-and-flare-dress/9295343/buy,pluss women pink printed fit and flare dress,plusS,Plus Size,dresses,Women,4,631,2199,44
https://www.myntra.com/dresses/vishudh/vishudh-women-lime-green-embroidered-maxi-dress/13246066/buy,vishudh women lime green embroidered maxi dress,Vishudh,Western,dresses,Women,4.2,631,1699,44
https://www.myntra.com/jeans/roadster/roadster-women-navy-blue-bootcut-high-rise-clean-look-stretchable-jeans/11531670/buy,roadster women navy blue bootcut high rise clean look stretchable jeans,Roadster,Western,jeans,Women,4.3,631,2299,44
https://www.myntra.com/dresses/vishudh/vishudh-women-grey--red-floral-printed-maxi-dress/10399335/buy,vishudh women grey  red floral printed maxi dress,Vishudh,Western,dresses,Women,4.2,631,2499,44
https://www.myntra.com/leggings/rangmanch-by-pantaloons/rangmanch-by-pantaloons-women-red-solid-slim-fit-leggings/8473957/buy,rangmanch by pantaloons women red solid slim fit leggings,RANGMANCH BY PANTALOONS,Western,leggings,Women,4.4,631,399,44
https://www.myntra.com/jeans/roadster/roadster-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/10092101/buy,roadster men blue slim fit mid rise clean look stretchable jeans,Roadster,Bottom Wear,jeans,Men,4.1,630,1799,44
https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-olive-green-training-rapid-dry-solid-sweatshirt/9445473/buy,hrx by hrithik roshan men olive green training rapid dry solid sweatshirt,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,4.2,630,2499,44
https://www.myntra.com/shirts/highlander/highlander-men-navy-blue--red-slim-fit-checked-casual-shirt/10004133/buy,highlander men navy blue  red slim fit checked casual shirt,HIGHLANDER,Topwear,shirts,Men,4.1,630,1249,44
https://www.myntra.com/shirts/wrogn/wrogn-men-blue--white-slim-fit-printed-casual-shirt/11361168/buy,wrogn men blue  white slim fit printed casual shirt,WROGN,Topwear,shirts,Men,4.3,630,2199,44
https://www.myntra.com/tshirts/roadster/roadster-men-teal-solid-v-neck-pure-cotton-t-shirt/6149141/buy,roadster men teal solid v neck pure cotton t shirt,Roadster,Topwear,tshirts,Men,3.8,630,999,44
https://www.myntra.com/lounge-pants/etc/etc-women-pink--white-floral-print-lounge-pants/13175858/buy,etc women pink  white floral print lounge pants,ETC,Lingerie & Sleep Wear,lounge-pants,Women,3.9,630,899,44
https://www.myntra.com/bath-robe/elevanto/elevanto-women-pink-solid-bath-robe/11938886/buy,elevanto women pink solid bath robe,ELEVANTO,Lingerie & Sleep Wear,bath-robe,Women,4.1,630,999,44
https://www.myntra.com/dresses/sangria/sangria-maroon--white-striped-a-line-dress/10561478/buy,sangria maroon  white striped a line dress,Sangria,Plus Size,dresses,Women,4,630,1699,44
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524668/buy,mast  harbour women pack of 2 cotton t shirts,Mast & Harbour,Western,tshirts,Women,4.1,630,1598,44
https://www.myntra.com/trousers/vishudh/vishudh-women-navy-blue--off-white-regular-fit-striped-regular-trousers/12822674/buy,vishudh women navy blue  off white regular fit striped regular trousers,Vishudh,Western,trousers,Women,3.8,630,899,44
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-lycra-fiber-jeans/10764170/buy,roadster men blue skinny fit mid rise clean look stretchable lycra fiber jeans,Roadster,Bottom Wear,jeans,Men,3.8,629,2199,44
https://www.myntra.com/trousers/highlander/highlander-men-khaki-tapered-fit-solid-regular-trousers/5387867/buy,highlander men khaki tapered fit solid regular trousers,HIGHLANDER,Bottom Wear,trousers,Men,3.9,629,1549,44
https://www.myntra.com/shorts/highlander/highlander-men-black-checked-slim-fit-regular-shorts/10285699/buy,highlander men black checked slim fit regular shorts,HIGHLANDER,Bottom Wear,shorts,Men,4.3,629,1249,44
https://www.myntra.com/briefs/jockey/jockey-zone-men-pack-of-2-navy-blue-bold-briefs-us14-0205/11036310/buy,jockey zone men pack of 2 navy blue bold briefs us14 0205,Jockey,Inner Wear &  Sleep Wear,briefs,Men,4.4,629,398,44
https://www.myntra.com/briefs/jockey/jockey-men-pack-of-4-navy-blue-solid-briefs-us14-0205/11639112/buy,jockey men pack of 4 navy blue solid briefs us14 0205,Jockey,Inner Wear &  Sleep Wear,briefs,Men,4.4,629,836,44
https://www.myntra.com/shirts/highlander/highlander-men-olive-green-slim-fit-printed-casual-shirt/13938102/buy,highlander men olive green slim fit printed casual shirt,HIGHLANDER,Topwear,shirts,Men,4.3,629,1199,44
https://www.myntra.com/kurtas/see-designs/see-designs-men-green--white-printed-pure-cotton-straight-kurta/13488726/buy,see designs men green  white printed pure cotton straight kurta,See Designs,Topwear,kurtas,Men,4.3,629,2199,44
https://www.myntra.com/kurta-sets/ahika/ahika-women-burgundy-floral-printed-kurta-with-trousers--with-dupatta/16600952/buy,ahika women burgundy floral printed kurta with trousers  with dupatta,AHIKA,Indian Wear,kurta-sets,Women,4,629,3748,44
https://www.myntra.com/kurtas/herenow/herenow-women-red--beige-printed-a-line-kurta/12530346/buy,herenow women red  beige printed a line kurta,HERE&NOW,Plus Size,kurtas,Women,4.1,629,1399,44
https://www.myntra.com/kurtas/jaipur-kurti/jaipur-kurti-women-red--golden-printed-straight-kurta/7106902/buy,jaipur kurti women red  golden printed straight kurta,Jaipur Kurti,Plus Size,kurtas,Women,4.1,629,1749,44
https://www.myntra.com/kurtas/jaipur-kurti/jaipur-kurti-women-green-self-striped-a-line-kurta/2447589/buy,jaipur kurti women green self striped a line kurta,Jaipur Kurti,Plus Size,kurtas,Women,4.3,629,2399,44
https://www.myntra.com/tops/mast--harbour/mast--harbour-women-teal-blue-solid-shirt-style-top/1710948/buy,mast  harbour women teal blue solid shirt style top,Mast & Harbour,Western,tops,Women,4.3,629,1099,44
https://www.myntra.com/tops/berrylush/berrylush-white--yellow-striped-cinched-waist-top/12374876/buy,berrylush white  yellow striped cinched waist top,Berrylush,Western,tops,Women,4.3,629,1479,44
https://www.myntra.com/sweaters/roadster/the-roadster-lifestyle-co-women-pink-cable-knit-pullover/10377129/buy,the roadster lifestyle co women pink cable knit pullover,Roadster,Western,sweaters,Women,4.3,629,1799,44
https://www.myntra.com/jumpsuit/athena/athena-women-brown-solid-basic-jumpsuit/11644202/buy,athena women brown solid basic jumpsuit,Athena,Western,jumpsuit,Women,4.5,629,2499,44
https://www.myntra.com/dresses/berrylush/berrylush-women-yellow-solid-maxi-dress/11109404/buy,berrylush women yellow solid maxi dress,Berrylush,Western,dresses,Women,4.2,629,2499,44
https://www.myntra.com/tshirts/roadster/roadster-women-black--burgundy-pack-of-2-printed-round-neck-regular-fit-t-shirts/17383070/buy,roadster women black  burgundy pack of 2 printed round neck regular fit t shirts,Roadster,Western,tshirts,Women,4.3,629,1498,44
https://www.myntra.com/trousers/roadster/roadster-men-grey-slim-fit-sustainable-chinos/12180550/buy,roadster men grey slim fit sustainable chinos,Roadster,Bottom Wear,trousers,Men,4.2,628,1999,44
https://www.myntra.com/tshirts/huetrap/huetrap-men-yellow-graphic-printed-cotton-t-shirt/1966134/buy,huetrap men yellow graphic printed cotton t shirt,Huetrap,Topwear,tshirts,Men,4.1,628,1499,44
https://www.myntra.com/shirts/wrogn/wrogn-men-black--white-slim-fit-printed-casual-shirt/10187601/buy,wrogn men black  white slim fit printed casual shirt,WROGN,Topwear,shirts,Men,4.2,628,2199,44
https://www.myntra.com/kurta-sets/kalini/kalini-women-maroon-embroidered-gotta-patti-kurta-with-palazzos--with-dupatta/17062988/buy,kalini women maroon embroidered gotta patti kurta with palazzos  with dupatta,KALINI,Indian Wear,kurta-sets,Women,4.1,628,3699,44
https://www.myntra.com/kurta-sets/sangria/sangria-women-pink-printed-kurta-with-trousers/8350053/buy,sangria women pink printed kurta with trousers,Sangria,Indian Wear,kurta-sets,Women,4.1,628,4899,44
https://www.myntra.com/tshirts/herenow/herenow-women-black-typography-printed-pure-cotton-t-shirt/15313286/buy,herenow women black typography printed pure cotton t shirt,HERE&NOW,Plus Size,tshirts,Women,4.3,628,799,44
https://www.myntra.com/tops/veni-vidi-vici/veni-vidi-vici-women-green-solid-bardot-crop-top/10054581/buy,veni vidi vici women green solid bardot crop top,Veni Vidi Vici,Western,tops,Women,3.8,628,1170,44
https://www.myntra.com/tops/mast--harbour/mast--harbour-rust-brown-schiffli-embroidered-sheer-top/11144258/buy,mast  harbour rust brown schiffli embroidered sheer top,Mast & Harbour,Western,tops,Women,4.4,628,1499,44
https://www.myntra.com/tops/mast--harbour/mast--harbour-women-blue-self-striped-pure-cotton-top/11144044/buy,mast  harbour women blue self striped pure cotton top,Mast & Harbour,Western,tops,Women,3.9,628,1599,44
https://www.myntra.com/trousers/roadster/roadster-men-white-solid-slim-fit-chinos/12180558/buy,roadster men white solid slim fit chinos,Roadster,Bottom Wear,trousers,Men,4.4,627,2199,44
https://www.myntra.com/jeans/locomotive/locomotive-men-grey-tapered-fit-mid-rise-clean-look-stretchable-jeans/10646514/buy,locomotive men grey tapered fit mid rise clean look stretchable jeans,LOCOMOTIVE,Bottom Wear,jeans,Men,3.9,627,2499,44
https://www.myntra.com/track-pants/puma/puma-black-zippered-jersey-track-pants/2344590/buy,puma black zippered jersey track pants,Puma,Bottom Wear,track-pants,Men,4.4,627,1899,44
https://www.myntra.com/shirts/wrogn/wrogn-men-khaki-casual-shirt/1806152/buy,wrogn men khaki casual shirt,WROGN,Topwear,shirts,Men,4.2,627,2299,44
https://www.myntra.com/shirts/roadster/roadster-men-blue-checked-casual-shirt/6849350/buy,roadster men blue checked casual shirt,Roadster,Topwear,shirts,Men,3.8,627,2299,44
https://www.myntra.com/tshirts/highlander/highlander-men-black-slim-fit-solid-round-neck-pure-cotton-t-shirt-with-chest-pocket/1816490/buy,highlander men black slim fit solid round neck pure cotton t shirt with chest pocket,HIGHLANDER,Topwear,tshirts,Men,4.1,627,549,44
https://www.myntra.com/kurta-sets/ishin/ishin-women-red--gold-toned-printed-kurta-with-palazzos/12509616/buy,ishin women red  gold toned printed kurta with palazzos,Ishin,Indian Wear,kurta-sets,Women,4.4,627,4999,44
https://www.myntra.com/sarees/mitera/mitera-black--red-silk-cotton-kutchi-embroidered-saree/12679522/buy,mitera black  red silk cotton kutchi embroidered saree,Mitera,Indian Wear,sarees,Women,4.3,627,6099,44
https://www.myntra.com/dresses/sangria/sangria-women-red--grey-printed-fit-and-flare-dress/13437306/buy,sangria women red  grey printed fit and flare dress,Sangria,Plus Size,dresses,Women,4.3,627,1899,44
https://www.myntra.com/sweatshirts/sassafras/sassafras-women-black-printed-detail-hooded-crop-sweatshirt/2280937/buy,sassafras women black printed detail hooded crop sweatshirt,SASSAFRAS,Western,sweatshirts,Women,4.1,627,1799,44
https://www.myntra.com/jumpsuit/athena/athena-women-pink-solid-basic-jumpsuit/11634540/buy,athena women pink solid basic jumpsuit,Athena,Western,jumpsuit,Women,4.3,627,2499,44
https://www.myntra.com/sweaters/roadster/roadster-women-black-solid-pullover/6397172/buy,roadster women black solid pullover,Roadster,Western,sweaters,Women,4,627,999,44
https://www.myntra.com/jeans/highlander/highlander-men-black-jogger-mid-rise-clean-look-stretchable-jogger-jeans/4322597/buy,highlander men black jogger mid rise clean look stretchable jogger jeans,HIGHLANDER,Bottom Wear,jeans,Men,4.1,626,1849,44
https://www.myntra.com/track-pants/hubberholme/hubberholme-men-navy-blue-slim-fit-solid-cargo-joggers/13961900/buy,hubberholme men navy blue slim fit solid cargo joggers,Hubberholme,Bottom Wear,track-pants,Men,4.1,626,1499,44
https://www.myntra.com/jackets/roadster/-roadster-men-olive-green-solid-tailored-jacket/6411291/buy, roadster men olive green solid tailored jacket,Roadster,Topwear,jackets,Men,3.8,626,2299,44
https://www.myntra.com/kurtas/anouk/anouk-women-green--golden-ethnic-motifs-printed-kurta/14122522/buy,anouk women green  golden ethnic motifs printed kurta,Anouk,Indian Wear,kurtas,Women,3.9,626,1599,44
https://www.myntra.com/kurtas/taavi/taavi-women-pink-south-cotton-woven-legacy-sustainable-kurta-with-tassels/7033884/buy,taavi women pink south cotton woven legacy sustainable kurta with tassels,Taavi,Indian Wear,kurtas,Women,3.9,626,1999,44
https://www.myntra.com/bra/momtobe/momtobe-pack-of-3-solid-non-wired-non-padded-maternity-bras-5502reblkwhtbgfb-30/12266388/buy,momtobe pack of 3 solid non wired non padded maternity bras 5502reblkwhtbgfb 30,MomToBe,Lingerie & Sleep Wear,bra,Women,4.4,626,799,44
https://www.myntra.com/shrug/cation/cation-women-black-printed-waterfall-longline-shrug/8377311/buy,cation women black printed waterfall longline shrug,Cation,Western,shrug,Women,4.1,626,1799,44
https://www.myntra.com/jeggings/ether/ether-women-black-solid-skinny-fit-treggings/11037610/buy,ether women black solid skinny fit treggings,ether,Western,jeggings,Women,3.3,626,1899,44
https://www.myntra.com/jeans/kassually/kassually-women-black-bootcut-mid-rise-clean-look-jeans/12190438/buy,kassually women black bootcut mid rise clean look jeans,KASSUALLY,Western,jeans,Women,4.2,626,2999,44
https://www.myntra.com/tshirts/roadster/roadster-women-black-colourblocked-round-neck-t-shirt/11893730/buy,roadster women black colourblocked round neck t shirt,Roadster,Western,tshirts,Women,4.1,626,799,44
https://www.myntra.com/shorts/dressberry/dressberry-women-stunning-blue-washed-summer-shorts/11995110/buy,dressberry women stunning blue washed summer shorts,DressBerry,Western,shorts,Women,4.3,626,1299,44
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-peach-coloured-printed-polo-collar-pure-cotton-t-shirt/8301915/buy,mast  harbour men peach coloured printed polo collar pure cotton t shirt,Mast & Harbour,Topwear,tshirts,Men,4.2,625,1299,44
https://www.myntra.com/sweaters/roadster/roadster-men-mustard-yellow--black-striped-sweater/9564819/buy,roadster men mustard yellow  black striped sweater,Roadster,Topwear,sweaters,Men,4.3,625,1599,44
https://www.myntra.com/sweatshirts/kook-n-keech-marvel/kook-n-keech-marvel-black-colourblocked-sweatshirt/1406441/buy,kook n keech marvel black colourblocked sweatshirt,Kook N Keech Marvel,Topwear,sweatshirts,Men,3.9,625,2199,44
https://www.myntra.com/sarees/vastranand/vastranand-black-vichitra-poly-silk-solid-saree-with-embellished-border/11571434/buy,vastranand black vichitra poly silk solid saree with embellished border,VASTRANAND,Indian Wear,sarees,Women,4.1,625,4995,44
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524676/buy,mast  harbour women pack of 2 cotton t shirts,Mast & Harbour,Western,tshirts,Women,4.1,625,1598,44
https://www.myntra.com/tshirts/roadster/roadster-men-charcoal-grey-solid-henley-neck-t-shirt/6713837/buy,roadster men charcoal grey solid henley neck t shirt,Roadster,Topwear,tshirts,Men,4.2,624,799,44
https://www.myntra.com/kurtas/herenow/herenow-women-peach-coloured--white-floral-print-straight-kurta/12851442/buy,herenow women peach coloured  white floral print straight kurta,HERE&NOW,Indian Wear,kurtas,Women,4.1,624,1399,44
https://www.myntra.com/dresses/myshka/myshka-black-pleated-a-line-dress/12400478/buy,myshka black pleated a line dress,Myshka,Indian Wear,dresses,Women,4.2,624,2499,44
https://www.myntra.com/kurta-sets/prakhya/prakhya-women-pink--off-white-printed-kurta-with-palazzos--dupatta/13737396/buy,prakhya women pink  off white printed kurta with palazzos  dupatta,Prakhya,Indian Wear,kurta-sets,Women,4,624,4498,44
https://www.myntra.com/tshirts/roadster/roadster-women-set-of-2-printed-pure-cotton-t-shirts/17385164/buy,roadster women set of 2 printed pure cotton t shirts,Roadster,Western,tshirts,Women,4.4,624,1398,44
https://www.myntra.com/shorts/roadster/the-roadster-lifestyle-co-women-blue-solid-regular-fit-denim-shorts/11118426/buy,the roadster lifestyle co women blue solid regular fit denim shorts,Roadster,Western,shorts,Women,4.3,624,1499,44
https://www.myntra.com/sweatshirts/sassafras/sassafras-women-blue-solid-faux-fur-sweatshirt/12737888/buy,sassafras women blue solid faux fur sweatshirt,SASSAFRAS,Western,sweatshirts,Women,4.3,624,1799,44
https://www.myntra.com/tops/scorpius/scorpius-women-pack-of-2-solid-tops/9340989/buy,scorpius women pack of 2 solid tops,SCORPIUS,Western,tops,Women,3.6,624,1998,44
https://www.myntra.com/jackets/sassafras/sassafras-women-beige-solid-corduroy-cropped-bomber-jacket/12288060/buy,sassafras women beige solid corduroy cropped bomber jacket,SASSAFRAS,Western,jackets,Women,4.3,624,1999,44
https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-women-red-checked-cropped-wrap-top/7211068/buy,tokyo talkies women red checked cropped wrap top,Tokyo Talkies,Western,tops,Women,4.3,624,999,44
https://www.myntra.com/tshirts/roadster/-roadster-women-pack-of-2-cotton-t-shirts/17382840/buy, roadster women pack of 2 cotton t shirts,Roadster,Western,tshirts,Women,4.3,624,1598,44
https://www.myntra.com/jeans/locomotive/locomotive-men-khaki-slim-fit-mid-rise-clean-look-stretchable-jeans/8064709/buy,locomotive men khaki slim fit mid rise clean look stretchable jeans,LOCOMOTIVE,Bottom Wear,jeans,Men,4,623,2449,44
https://www.myntra.com/tshirts/moda-rapido/moda-rapido-men-white-printed-longline-t-shirt/2221356/buy,moda rapido men white printed longline t shirt,Moda Rapido,Topwear,tshirts,Men,4.1,623,1099,44
https://www.myntra.com/kurtas/moda-rapido/moda-rapido-women-pink--grey-printed-a-line-kurta/9072385/buy,moda rapido women pink  grey printed a line kurta,Moda Rapido,Indian Wear,kurtas,Women,4,623,1799,44
https://www.myntra.com/kurta-sets/libas/libas-women-off-white-ethnic-motifs-printed-pleated-pure-cotton-kurta-with-churidar--with-dupatta/13747918/buy,libas women off white ethnic motifs printed pleated pure cotton kurta with churidar  with dupatta,Libas,Indian Wear,kurta-sets,Women,4.2,623,3499,44
https://www.myntra.com/kurtas/sangria/sangria-women-off-white--navy-blue-printed-straight-kurta/10561274/buy,sangria women off white  navy blue printed straight kurta,Sangria,Plus Size,kurtas,Women,4,623,1099,44
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-solid-pure-cotton-t-shirts/17381520/buy,roadster women pack of 2 solid pure cotton t shirts,Roadster,Western,tshirts,Women,4.4,623,1198,44
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-solid-cotton-t-shirt/17385790/buy,roadster women pack of 2 solid cotton t shirt,Roadster,Western,tshirts,Women,4.3,623,1398,44
https://www.myntra.com/jeans/all-about-you/all-about-you-women-blue-straight-fit-high-rise-clean-look-stretchable-cropped-jeans/12867304/buy,all about you women blue straight fit high rise clean look stretchable cropped jeans,all about you,Western,jeans,Women,4.1,623,1999,44
https://www.myntra.com/jeans/mast--harbour/mast--harbour-women-blue-skinny-fit-high-rise-clean-look-stretchable-frayed-hem-jeans/11607044/buy,mast  harbour women blue skinny fit high rise clean look stretchable frayed hem jeans,Mast & Harbour,Western,jeans,Women,4.1,623,2199,44
https://www.myntra.com/tshirts/roadster/roadster-women-black-solid-round-neck-pure-cotton-t-shirt-with-curved-hem/11893760/buy,roadster women black solid round neck pure cotton t shirt with curved hem,Roadster,Western,tshirts,Women,4.2,623,699,44
https://www.myntra.com/track-pants/tokyo-talkies/tokyo-talkies-women-blue-solid-slim-fit-track-pants/14062990/buy,tokyo talkies women blue solid slim fit track pants,Tokyo Talkies,Western,track-pants,Women,4.1,623,999,44
https://www.myntra.com/jeans/roadster/roadster-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/10046853/buy,roadster men black slim fit mid rise clean look stretchable jeans,Roadster,Bottom Wear,jeans,Men,4,622,1999,44
https://www.myntra.com/pyjamas/jompers/jompers-men-white-solid-pyjamas/11770274/buy,jompers men white solid pyjamas,Jompers,Indian Wear,pyjamas,Men,4.2,622,999,44
https://www.myntra.com/kurtas/anouk/anouk-women-blue--grey-printed-a-line-fusion-kurta/11199278/buy,anouk women blue  grey printed a line fusion kurta,Anouk,Indian Wear,kurtas,Women,4.2,622,2199,44
https://www.myntra.com/kurta-sets/anouk/anouk-women-navy-blue-printed-kurta-with-palazzos--dupatta/13789772/buy,anouk women navy blue printed kurta with palazzos  dupatta,Anouk,Indian Wear,kurta-sets,Women,4.3,622,3299,44
https://www.myntra.com/kurta-sets/bhama-couture/bhama-couture-women-green--red-solid-kurta-with-palazzos--dupatta/11607438/buy,bhama couture women green  red solid kurta with palazzos  dupatta,Bhama Couture,Indian Wear,kurta-sets,Women,4,622,4999,44
https://www.myntra.com/sarees/mitera/mitera-grey-sequinned-ready-to-wear-saree/14668766/buy,mitera grey sequinned ready to wear saree,Mitera,Indian Wear,sarees,Women,3.8,622,5599,44
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-pure-cotton-tshirts/17523500/buy,mast  harbour women pack of 2 pure cotton tshirts,Mast & Harbour,Western,tshirts,Women,4.4,622,1398,44
https://www.myntra.com/sweatshirts/roadster/roadster-women-maroon--navy-blue-colourblocked-hooded-sweatshirt/6011817/buy,roadster women maroon  navy blue colourblocked hooded sweatshirt,Roadster,Western,sweatshirts,Women,4,622,1499,44
https://www.myntra.com/dresses/berrylush/berrylush-women-mustard-yellow-solid-peplum-sleeve-fit-and-flare-dress/11882806/buy,berrylush women mustard yellow solid peplum sleeve fit and flare dress,Berrylush,Western,dresses,Women,4.2,622,1798,44
https://www.myntra.com/jumpsuit/sassafras/sassafras-women-black-solid-basic-jumpsuit/10604560/buy,sassafras women black solid basic jumpsuit,SASSAFRAS,Western,jumpsuit,Women,4.5,622,2199,44
https://www.myntra.com/jeans/highlander/highlander-men-blue-tapered-fit-jeans/13815392/buy,highlander men blue tapered fit jeans,HIGHLANDER,Bottom Wear,jeans,Men,3.9,621,1649,44
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-rust-red-solid-running-t-shirt/10106021/buy,hrx by hrithik roshan men rust red solid running t shirt,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,4.1,621,699,44
